gene,name,p_val,p_val_adj,pct_1,pct_2,pct_diff,avg_log2FC,clusterName,celltype_id,species,tissue,dataset
Os01g0384800,LOC_Os01g28790,0.0,0.0,0.773,0.383,0.39,1.7793605096278,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0495700,GPDH1,0.0,0.0,0.652,0.182,0.47,1.77766788314695,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0783700,LOC_Os01g57470,0.0,0.0,0.554,0.142,0.412,1.77218499630587,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0755900,LOC_Os02g51930,0.0,0.0,0.542,0.156,0.386,1.76993506806572,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0794100,LOC_Os01g58150,0.0,0.0,0.575,0.134,0.441,1.76624137733142,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0246700,OsWRKY1,0.0,0.0,0.802,0.306,0.496,1.76082756447545,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0185900,OsWRKY107,0.0,0.0,0.478,0.099,0.379,1.75972792287969,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os11g0184900,NAC5,0.0,0.0,0.698,0.276,0.422,1.75608161671094,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0760200,Os03g0760200,0.0,0.0,0.854,0.503,0.351,1.75030652526183,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0151300,LOC_Os05g05940,0.0,0.0,0.871,0.581,0.29,1.74518441454781,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0218400,OsMST4,0.0,0.0,0.626,0.243,0.383,1.7396960147368,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0119100,LOC_Os05g02760,0.0,0.0,0.47,0.08,0.39,1.73652964269492,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0676400,OsVQ13,0.0,0.0,0.52,0.113,0.407,1.73064901449325,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0781300,LOC_Os03g56860,0.0,0.0,0.589,0.167,0.422,1.72106609745051,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os10g0525800,OsGSTU31,0.0,0.0,0.639,0.144,0.495,1.7178911694608,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os08g0504700,SAP11,0.0,0.0,0.915,0.658,0.257,1.71311155133949,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os08g0243500,OsCPR2,0.0,0.0,0.791,0.314,0.477,1.7123448115187,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0600300,AOX1B,0.0,0.0,0.537,0.096,0.441,1.71211404903052,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0638000,LOC_Os01g45110,0.0,0.0,0.666,0.271,0.395,1.70680337804389,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0654700,ERF91,0.0,0.0,0.651,0.198,0.453,1.7067753746116,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os09g0571200,LOC_Os09g39770,0.0,0.0,0.702,0.196,0.506,1.69992024698062,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0258200,LOC_Os03g15270,0.0,0.0,0.759,0.317,0.442,1.69705126626654,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0310800,LOC_Os03g19720,0.0,0.0,0.893,0.627,0.266,1.69636452628831,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0578100,LOC_Os05g50230,0.0,0.0,0.451,0.049,0.402,1.69561833690842,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0385900,LOC_Os04g31630,0.0,0.0,0.564,0.207,0.357,1.69403493249444,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0402900,OsBphi262,0.0,0.0,0.728,0.325,0.403,1.69135012803286,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0111200,LOC_Os04g02050,0.0,0.0,0.702,0.27,0.432,1.67792420842982,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0170000,LOC_Os07g07440,0.0,0.0,0.649,0.259,0.39,1.67654744277748,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0764700,DERF5,0.0,0.0,0.651,0.298,0.353,1.6662685251412,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0327000,OsGAP1,0.0,0.0,0.758,0.309,0.449,1.66186336408475,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0494200,Oc2*,0.0,0.0,0.477,0.104,0.373,1.6617730552573,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os06g0146800,LOC_Os06g05420,0.0,0.0,0.618,0.163,0.455,1.65973537938633,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0790500,GID1,0.0,0.0,0.494,0.116,0.378,1.65965279510757,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os09g0412300,LOC_Os09g24580,0.0,0.0,0.602,0.187,0.415,1.65243546392257,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0895300,LOC_Os01g67030,0.0,0.0,0.773,0.371,0.402,1.65070614598164,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0587300,LOC_Os07g39860,0.0,0.0,0.355,0.073,0.282,1.64911921287981,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0546800,OsERF1,0.0,0.0,0.709,0.367,0.342,1.64407522861516,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0555700,LOC_Os05g48210,0.0,0.0,0.431,0.098,0.333,1.63736611560736,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os06g0683400,Os06g0683400,0.0,0.0,0.796,0.5,0.296,1.63347855525911,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0709000,LOC_Os03g50130,0.0,0.0,0.709,0.327,0.382,1.63233684429473,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0793900,LOC_Os01g58140,0.0,0.0,0.394,0.064,0.33,1.63019225204895,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0368900,PRX45,0.0,0.0,0.506,0.134,0.372,1.62981238677167,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0418500,OsCYP709C9,0.0,0.0,0.733,0.247,0.486,1.62699424507557,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0610400,ERF77,0.0,0.0,0.773,0.429,0.344,1.62342320366419,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0582600,LOC_Os01g40070,0.0,0.0,0.85,0.487,0.363,1.61762270969204,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os09g0444900,LOC_Os09g27260,0.0,0.0,0.291,0.028,0.263,1.61414236807888,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0717000,LOC_Os01g51920,0.0,0.0,0.758,0.224,0.534,1.61165145533969,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os12g0114000,LOC_Os12g02240,0.0,0.0,0.693,0.328,0.365,1.60975695484931,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os10g0530900,OsGSTU50,0.0,0.0,0.918,0.663,0.255,1.60555851143869,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0112101,LOC_Os05g02140,0.0,0.0,0.621,0.13,0.491,1.59548968745393,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0474800,OsWRKY70,0.0,0.0,0.612,0.16,0.452,1.59416108771829,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0225300,OsNAC3,0.0,0.0,0.778,0.425,0.353,1.59031158061456,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os09g0385700,OsSAP17,0.0,0.0,0.684,0.332,0.352,1.57764467957931,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0845100,LOC_Os01g62670,0.0,0.0,0.675,0.225,0.45,1.57625140219774,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0671100,MAIF1,0.0,0.0,0.554,0.127,0.427,1.57485886190161,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0540700,OsPUB45,0.0,0.0,0.656,0.26,0.396,1.57358285855679,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0240600,OsUPS,0.0,0.0,0.454,0.07,0.384,1.57257611090486,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0476700,OsPUB2,0.0,0.0,0.744,0.379,0.365,1.56914690167565,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0180800,TIFY11A,0.0,0.0,0.654,0.285,0.369,1.56689994435117,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0543500,LOC_Os04g45940,0.0,0.0,0.72,0.393,0.327,1.56193724894515,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0526800,LOC_Os04g44500,0.0,0.0,0.539,0.196,0.343,1.56019945651744,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0624300,OsMYB30,0.0,0.0,0.512,0.149,0.363,1.5581516606902,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0194000,LOC_Os01g09770,0.0,0.0,0.753,0.313,0.44,1.55776289455187,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0559700,OsMST6,0.0,0.0,0.7,0.288,0.412,1.55284561547945,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0196600,LOC_Os03g10050,0.0,0.0,0.665,0.232,0.433,1.55110474121515,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os10g0391400,OsJAZ,0.0,0.0,0.584,0.272,0.312,1.54958616277124,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0738600,OsGH9B8,0.0,0.0,0.709,0.298,0.411,1.54824387936059,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0134200,OsSGL,0.0,0.0,0.787,0.457,0.33,1.54785488094224,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os06g0147300,LOC_Os06g05470,0.0,0.0,0.566,0.107,0.459,1.54712517769398,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
LNC_Os06g29470,LNC_Os06g29470,0.0,0.0,0.86,0.543,0.317,1.54693363875868,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os10g0416100,RCB4,0.0,0.0,0.572,0.207,0.365,1.54548371861681,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0674000,LOC_Os04g57760,0.0,0.0,0.584,0.207,0.377,1.54286898995664,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os09g0486500,SAP1,0.0,0.0,0.842,0.534,0.308,1.54150048937158,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0660900,LOC_Os04g56560,0.0,0.0,0.36,0.044,0.316,1.53885387174384,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os09g0332700,OsPDR20,0.0,0.0,0.674,0.255,0.419,1.53538511619109,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0107700,Os03g0107700,0.0,0.0,0.745,0.356,0.389,1.53451981993505,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os09g0482800,LOC_Os09g30490,0.0,0.0,0.562,0.192,0.37,1.53197640548647,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os09g0468300,LOC_Os09g29310,0.0,0.0,0.663,0.253,0.41,1.53162968412835,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os12g0603800,OsCML5,0.0,0.0,0.422,0.115,0.307,1.53059167241691,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0127700,PR1b,0.0,0.0,0.262,0.035,0.227,1.52785866419266,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0646200,OsBBX6,0.0,0.0,0.461,0.09,0.371,1.52588329171028,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os06g0666400,OsVQ25,0.0,0.0,0.564,0.125,0.439,1.52419774492309,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0527000,LOC_Os04g44510,0.0,0.0,0.831,0.517,0.314,1.52015281055833,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os10g0535600,LOC_Os10g39090,0.0,0.0,0.564,0.153,0.411,1.5195800496436,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0667600,OsRab11C1,0.0,0.0,0.74,0.394,0.346,1.50927689019317,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0564500,LOC_Os07g37730,0.0,0.0,0.36,0.078,0.282,1.50794153677778,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os11g0242200,OsPP2C74,0.0,0.0,0.45,0.049,0.401,1.50707953724255,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0594100,LOC_Os05g51590,0.0,0.0,0.646,0.226,0.42,1.50480101895684,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0764100,WZF1,0.0,0.0,0.789,0.566,0.223,1.50457722091813,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0545800,CIGR1,0.0,0.0,0.66,0.227,0.433,1.50147208934027,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0292100,OsPP2C32,0.0,0.0,0.667,0.245,0.422,1.49707183211179,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0132700,LOC_Os05g04210,0.0,0.0,0.466,0.075,0.391,1.4938627182723,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0585200,LOC_Os02g37330,0.0,0.0,0.546,0.195,0.351,1.493338700313,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0795600,LOC_Os01g58310,0.0,0.0,0.473,0.093,0.38,1.48896769114188,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0699100,LOC_Os01g50370,0.0,0.0,0.585,0.198,0.387,1.48776841888849,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0318400,LOC_Os03g20290,0.0,0.0,0.432,0.096,0.336,1.48296961810381,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os10g0481300,OsGSTU47,0.0,0.0,0.527,0.155,0.372,1.4793938289114,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os09g0325700,PP2C1,0.0,0.0,0.55,0.157,0.393,1.47858874504092,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os06g0652200,LOC_Os06g44250,0.0,0.0,0.6,0.213,0.387,1.47398020313181,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0123800,LOC_Os03g03200,0.0,0.0,0.652,0.185,0.467,1.4690101486571,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os08g0173600,LOC_Os08g07690,0.0,0.0,0.543,0.167,0.376,1.46732784023307,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0451700,LOC_Os04g37880,0.0,0.0,0.615,0.285,0.33,1.46616249493323,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0290300,OsFAD7,0.0,0.0,0.645,0.269,0.376,1.46606530802813,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0352066,LOC_Os04g28390,0.0,0.0,0.318,0.018,0.3,1.46035105263977,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0930200,LOC_Os01g70470,0.0,0.0,0.535,0.166,0.369,1.4560949458255,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0194600,LOC_Os03g09880,0.0,0.0,0.325,0.086,0.239,1.45486740800927,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0673400,LOC_Os03g47034,0.0,0.0,0.621,0.217,0.404,1.45453146362696,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0515200,LOC_Os02g31080,0.0,0.0,0.538,0.089,0.449,1.45186765074481,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0509800,OsAPRL1,0.0,0.0,0.644,0.22,0.424,1.44906982954224,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0437200,ZFP36,0.0,0.0,0.489,0.09,0.399,1.44652314003985,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0530200,LOC_Os04g44790,0.0,0.0,0.831,0.536,0.295,1.43879301107663,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0741100,OsbHLH148,0.0,0.0,0.674,0.28,0.394,1.43839941101814,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0187600,LOC_Os03g08860,0.0,0.0,0.717,0.366,0.351,1.43469043390998,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0557100,LOC_Os07g37100,0.0,0.0,0.662,0.242,0.42,1.43205215643279,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0669500,LOC_Os02g44880,0.0,0.0,0.641,0.281,0.36,1.43139493755706,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0230300,OsSRO1c,0.0,0.0,0.647,0.195,0.452,1.42965797497442,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0283100,OsGSTL2,0.0,0.0,0.562,0.153,0.409,1.42940170339595,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0601800,LOC_Os02g38980,0.0,0.0,0.946,0.589,0.357,1.42317004201551,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os04g0684900,OsCAF1B,0.0,0.0,0.687,0.333,0.354,1.42186847378018,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0247900,OsACR9,0.0,0.0,0.585,0.156,0.429,1.41968842614881,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0836600,OsABCG3,0.0,0.0,0.48,0.084,0.396,1.41319057113185,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0497300,OsERF#074,0.0,0.0,0.632,0.26,0.372,1.41158271058889,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0233000,LOC_Os03g13050,0.0,0.0,0.451,0.089,0.362,1.410471549489,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os10g0392400,OsTIFY11d,0.0,0.0,0.574,0.14,0.434,1.40568862097576,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0127300,OsCRR3,0.0,0.0,0.666,0.246,0.42,1.40454041694451,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os06g0215100,LOC_Os06g11150,0.0,0.0,0.608,0.181,0.427,1.4008769298884,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0194600,OsGRX2,0.0,0.0,0.658,0.273,0.385,1.39946367346907,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0588900,LOC_Os05g51130,0.0,0.0,0.534,0.134,0.4,1.39760924462128,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os10g0444700,PT8,0.0,0.0,0.74,0.438,0.302,1.39570896100904,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0743200,LOC_Os02g50940,0.0,0.0,0.702,0.393,0.309,1.39262508738175,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os02g0705400,LOC_Os02g47650,0.0,0.0,0.497,0.105,0.392,1.39250000488503,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0131300,LOC_Os01g04010,0.0,0.0,0.562,0.206,0.356,1.39134644068992,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0149400,ACO5,0.0,0.0,0.298,0.03,0.268,1.38945334688231,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os08g0545500,OsERF#028,0.0,0.0,0.519,0.13,0.389,1.3827618316248,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0138800,LOC_Os01g04620,0.0,0.0,0.513,0.113,0.4,1.37906585239113,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0678800,LOC_Os03g47530,0.0,0.0,0.476,0.148,0.328,1.37869602102827,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os08g0526400,LOC_Os08g41470,0.0,0.0,0.635,0.274,0.361,1.37695912222054,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os09g0493000,LOC_Os09g32000,0.0,0.0,0.546,0.2,0.346,1.37571020861013,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0278000,OsVQ1,0.0,0.0,0.66,0.257,0.403,1.37367393209644,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0704300,Os_F0670,0.0,0.0,0.468,0.124,0.344,1.36994865378704,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0241900,LOC_Os03g13840,0.0,0.0,0.723,0.355,0.368,1.36862159249007,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0766600,LOC_Os03g55770,0.0,0.0,0.269,0.047,0.222,1.36662034754818,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os03g0322200,LOC_Os03g20600,0.0,0.0,0.507,0.109,0.398,1.36530473305145,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0533800,LOC_Os07g34940,0.0,0.0,0.303,0.041,0.262,1.36115615842957,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0143900,LOC_Os01g05064,0.0,0.0,0.569,0.251,0.318,1.35849187883724,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0793800,LOC_Os01g58130,0.0,0.0,0.486,0.097,0.389,1.35768137214839,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os05g0128200,OsC3H33,0.0,0.0,0.791,0.478,0.313,1.35151474053139,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os08g0478700,LOC_Os08g37370,0.0,0.0,0.646,0.317,0.329,1.35000058796572,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0550300,LOC_Os01g36950,0.0,0.0,0.76,0.417,0.343,1.34151860339424,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os01g0305200,LOC_Os01g19940,0.0,0.0,0.367,0.04,0.327,1.33628183354417,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os07g0687900,wsi76,0.0,0.0,0.451,0.101,0.35,1.33443773650501,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os12g0592900,LOC_Os12g40180,0.0,0.0,0.431,0.11,0.321,1.33176427668084,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
Os10g0380100,Os-THT2,0.0,0.0,0.335,0.032,0.303,1.32383100712884,Root stele,oryza_sativa->PO:0009005->PO:0020124,oryza_sativa,Root,SRP309176
